id,nome,tipoEstacao,codigoAdicional,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,responsavelSigla,operadoraSigla,areaDrenagem,latitude,longitude,altitude
60480350,PAPUDA JUS. - ESGOTO PRESÍDIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA PAPUDA,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,16.7,-15.9228,-47.7786,
60480360,CÓRREGO PAPUDA - JUSANTE ONÇA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA PAPUDA,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,18.32,-15.9228,-47.7786,918.0
60480365,BORA MANSO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,CÓRREGO BORA MANSO,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,7.2,-15.9117,-47.7825,922.0
60480370,JUSANTE ETE - SÃO SEBASTIÃO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA PAPUDA,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,55.47,-15.9003,-47.7444,876.0
60480375,JUSANTE ETE SÃO SEBASTIÃO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA PAPUDA,DISTRITO FEDERAL,BRASÍLIA,ADASA-DF,ADASA-DF,,-15.8997,-47.7433,892.0
60480500,PAPUDA - AGR. SÃO SEBASTIÃO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,53.1,-15.9014,-47.7625,895.0
60480550,PAPUDA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA PAPUDA,DISTRITO FEDERAL,BRASÍLIA,ADASA-DF,ADASA-DF,69.5,-15.8925,-47.7228,
60480600,DOIS VALOS,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,7.3,-15.8528,-47.6736,910.0
60481000,CAPTAÇÃO CÓRREGO BORÁ - CEZARINA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,CÓRREGO BORÁ,GOIÁS,CEZARINA,SANEAGO,SANEAGO,114.72,-16.975,-49.7878,568.0
60490000,DF-18 / BR 251,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,DISTRITO FEDERAL,BRASÍLIA,CAESB,CAESB,2132.0,-15.9478,-47.6678,845.08
60491000,CACHOEIRINHA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,CÓRREGO VIÚDA,DISTRITO FEDERAL,BRASÍLIA,ADASA-DF,ADASA-DF,98.9,-16.0356,-47.6853,
60492000,SANTANA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO SANTANA,DISTRITO FEDERAL,BRASÍLIA,ADASA-DF,ADASA-DF,146.0,-16.0508,-47.7442,
60492200,BARTOLOMEU - FAZENDA RECREIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,CIDADE OCIDENTAL,ADASA-DF,ADASA-DF,2360.0,-16.0633,-47.6797,
60492220,PCH SÃO BARTOLOMEU BARRAMENTO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,GOIÁS,GOIÁS,3520.0,-16.4817,-47.7753,799.0
60492240,PCH SÃO BARTOLOMEU JUSANTE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,GOIÁS,GOIÁS,3520.0,-16.4836,-47.7772,777.0
60492300,LUZIÂNIA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,SEMAD-GO,SEMAD-GO,,-16.2469,-47.7825,
60495000,RIO PAMPLONA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PAMPLONA,GOIÁS,CRISTALINA,ANA,CPRM,283.0,-16.4317,-47.6914,
60495001,CRISTALINA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PAMPLONA,GOIÁS,CRISTALINA,SEMAD-GO,SEMAD-GO,,-16.4317,-47.6914,
60495100,PCH GAMELEIRA RIO PAMPLONA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PAMPLONA,GOIÁS,LUZIÂNIA,BARTOLOMEU,BARTOLOMEU,567.0,-16.5358,-47.7792,779.0
60500000,UHE BATALHA RIO SÃO BARTOLOMEU,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,CRISTALINA,FURNAS,FURNAS,4130.0,-16.5375,-47.8006,758.0
60500040,PCH GAMELEIRA JUSANTE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,BARTOLOMEU,BARTOLOMEU,4960.0,-16.6472,-47.8356,756.0
60500100,PCH TAMBORIL BARRAMENTO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,BARTOLOMEU,BARTOLOMEU,5472.0,-16.7856,-47.8844,745.0
60500200,PCH TAMBORIL JUSANTE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SÃO BARTOLOMEU,GOIÁS,LUZIÂNIA,BARTOLOMEU,BARTOLOMEU,5500.0,-16.7875,-47.8856,744.0
60506000,GO-206,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO DOS BOIS,GOIÁS,GOUVERLÂNDIA,SEMAD-GO,SEMAD-GO,,-18.4817,-50.0356,
60510000,FAZENDA BURITI,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,ORIZONA,ANA,ANA,14800.0,-16.9225,-47.9078,
60510010,ENGENHEIRO AMORIM,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,ORIZONA,ANA,ANA,15200.0,-17.0361111111111,-47.9408333333333,
60510011,GO-219,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,ORIZONA,SEMAD-GO,SEMAD-GO,,-17.0361,-47.9408,
60510100,UHE CORUMBÁ I MONTANTE 2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,ORIZONA,FURNAS,FURNAS,,-17.0169,-47.9275,
60510900,CAPTAÇÃO RIBEIRÃO DOS PEREIRAS - GUAPÓ,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DOS PEREIRAS,GOIÁS,GUAPÓ,SANEAGO,SANEAGO,42.841,-16.8397,-49.5261,707.0
60512000,GO-441,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO ANICUNS,GOIÁS,AVELINÓPOLIS,SEMAD-GO,SEMAD-GO,,-16.4864,-49.6967,
60512050,GO-469 -CAPTAÇÃO DE ÁGUA PARA ABAST. DE TRINDADE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO ARROZAL,GOIÁS,TRINDADE,SEMAD-GO,SEMAD-GO,,-16.6153,-49.4614,
60512100,SANTA BÁRBARA DE GOIÁS,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO SANTA MARIA,GOIÁS,SANTA BÁRBARA DE GOIÁS,SEMAD-GO,SEMAD-GO,,-16.7275,-49.5933,
60520000,GUAPÓ,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DOS PEREIRAS,GOIÁS,GUAPÓ,SEMAD-GO,SEMAD-GO,,-16.7839,-49.5886,
60530000,FAZENDA PIRACANJUBA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,SILVÂNIA,ANA,ANA,650.0,-16.6,-48.5666666666667,
60530100,GO-010,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,SILVÂNIA,SEMAD-GO,SEMAD-GO,,-16.5914,-48.5372,
60540000,UHE CORUMBÁ I RIO PIRACANJUBA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,ORIZONA,FURNAS,FURNAS,3680.0,-17.1314,-48.1372,690.0
60542000,ROCHEDO E-7,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,URUTAÍ,FURNAS,FURNAS,20700.0,-17.3167,-48.2,
60543000,USINA DO SALTO E-8,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,PIRES DO RIO,FURNAS,FURNAS,4290.0,-17.2986,-48.2014,
60543700,MINA 04 NA POUSADA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,RIO QUENTE,SEMAD-GO,SEMAD-GO,,-17.7222,-48.8381,
60543750,PONTE NA ESPLANADA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,RIO QUENTE,SEMAD-GO,SEMAD-GO,,-17.7733,-48.7564,
60543800,ENTRE AS ETEs,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,RIO QUENTE,SEMAD-GO,SEMAD-GO,,-17.7753,-48.7722,
60543900,RIO QUENTE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,RIO QUENTE,SEMAD-GO,SEMAD-GO,,-17.7792,-48.7844,
60544000,SILVÂNIA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO VERMELHO,GOIÁS,SILVÂNIA,ANA,ANA,65.2,-16.6519,-48.6083,841.0
60544100,JUSANTE DE SILVÂNIA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO VERMELHO,GOIÁS,SILVÂNIA,ANA,CPRM,62.0,-16.6542,-48.6103,836.0
60544101,GO-437,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO VERMELHO,GOIÁS,SILVÂNIA,SEMAD-GO,SEMAD-GO,,-16.6544,-48.6097,
60544500,PIRES DO RIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,PIRES DO RIO,CEMIG,CEMIG,16000.0,-17.2,-48.0833,
60544900,PIRES DO RIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,PIRES DO RIO,FURNAS,FURNAS,20700.0,-17.3272,-48.24,
60544990,UHE CORUMBÁ I MONTANTE 1,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,PIRES DO RIO,FURNAS,FURNAS,20700.0,-17.3283,-48.2392,690.0
60545000,PIRES DO RIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,URUTAÍ,ANA,ANA,20700.0,-17.3272,-48.2386,650.0
60550900,CGH LAGES MONTANTE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA LAJE,MINAS GERAIS,COROMANDEL,CEMIG,CEMIG,181.88,-18.4889,-46.9275,
60551000,CGH LAGES BARRAMENTO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO DA LAJE,MINAS GERAIS,COROMANDEL,CEMIG,CEMIG,181.9,-18.4903,-46.9281,
60555000,FAZENDA RIO DOS BOIS,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO DOS BOIS,GOIÁS,SILVÂNIA,ANA,CPRM,380.0,-16.8358,-48.6556,
60561000,CAPTAÇÃO RIBEIRÃO SANTO ANTÔNIO - IPORÁ,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIBEIRÃO SANTO ANTÔNIO,GOIÁS,IPORÁ,SANEAGO,SANEAGO,128.752,-16.4147,-51.1325,560.0
60564000,UHE CORUMBÁ I RIO DO PEIXE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO DO PEIXE,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,3310.0,-17.5331,-48.5069,650.0
60564500,PIRES DO RIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO DO PEIXE,GOIÁS,PIRES DO RIO,SEMAD-GO,SEMAD-GO,,-17.5806,-49.4958,
60565000,RIO DO PEIXE,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO DO PEIXE,GOIÁS,PIRES DO RIO,ANA,ANA,3350.0,-17.5730555555556,-48.4975,
60567000,USINA DE CORUMBÁ 2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,FURNAS,FURNAS,25500.0,-17.6478,-48.4578,
60567900,AHE CORUMBÁ II (ALT. 2),Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25400.0,-17.6297,-48.4558,
60568000,AHE CORUMBÁ II S-50.2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25500.0,-17.6519,-48.4661,
60568001,AHE CORUMBÁ II S-50.2M,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25500.0,-17.6519,-48.4661,
60568002,AHE CORUMBÁ II S-50.2J,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25500.0,-17.6531,-48.4694,
60568010,AHE CORUMBÁ S-49.3,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25600.0,-17.6667,-48.4692,
60568020,AHE CORUMBÁ S-45.0,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25600.0,-17.7006,-48.4664,
60568030,AHE CORUMBÁ S-35D,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,FURNAS,FURNAS,25700.0,-17.7142,-48.4794,
60568031,AHE CORUMBÁ S-35E,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,FURNAS,FURNAS,25700.0,-17.7142,-48.4797,
60569000,SERRA DO ROCHEDO E-6,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25700.0,-17.7172,-48.4981,
60569005,BR-490,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,SEMAD-GO,SEMAD-GO,,-17.7214,-48.4947,
60569015,PONTE PENSIL SÃO BENTO E-6A,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25700.0,-17.7166666666667,-48.5,
60570000,CALDAS NOVAS,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,CEMIG,CEMIG,25700.0,-17.7111,-48.4919,
60570001,CALDAS NOVAS,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,ANA,ANA,25700.0,-17.7111,-48.4919,
60570010,AHE CORUMBÁ S-34.0,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25700.0,-17.7161,-48.5014,
60570020,AHE CORUMBÁ S-28.0,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25700.0,-17.75,-48.5166666666667,
60570030,AHE CORUMBÁ S-23D,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,25800.0,-17.7833,-48.5056,
60570031,AHE CORUMBÁ S-23E,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,FURNAS,FURNAS,25800.0,-17.7811,-48.5111,
60570040,AHE CORUMBÁ S-15.0,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,IPAMERI,FURNAS,FURNAS,26900.0,-17.8136,-48.5444,
60570050,AHE CORUMBÁ S-9.1,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,26900.0,-17.85,-48.5333333333333,
60570060,AHE CORUMBÁ S-1.0,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27600.0,-17.8833333333333,-48.5083333333333,
60570070,AHE CORUMBÁ S-0.3 (ALT.4),Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27700.0,-17.95,-48.5166666666667,
60570071,AHE CORUMBÁ S-0.3M,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27700.0,-17.95,-48.5167,
60570072,AHE CORUMBÁ S-0.3J,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27700.0,-17.95,-48.5167,
60570073,AHE CORUMBÁ S-0.3E,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27700.0,-17.95,-48.5167,
60570078,UHE CORUMBÁ I RESERVATÓRIO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,,-17.9861,-48.5228,
60570080,UHE CORUMBÁ I BARRAMENTO,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27800.0,-17.9878,-48.5328,
60570100,AHE CORUMBÁ S-1,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.985,-48.5272,
60570105,AHE CORUMBÁ S-1A,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9866666666667,-48.5283333333333,
60570110,AHE CORUMBÁ S-8,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9861111111111,-48.5283333333333,
60570120,AHE CORUMBÁ S-9,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27800.0,-17.9917,-48.5278,
60570125,AHE CORUMBÁ S-9A,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27800.0,-17.9911,-48.5272,
60570200,AHE CORUMBÁ S-2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9888888888889,-48.5277777777778,
60570300,AHE CORUMBÁ S-3,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9888888888889,-48.5305555555556,
60570310,AHE CORUMBÁ S-10,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9931,-48.545,
60570315,AHE CORUMBÁ S-10A,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9931,-48.545,
60570325,AHE CORUMBÁ S-11A,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9911111111111,-48.535,
60570330,AHE CORUMBÁ S-11B,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9911111111111,-48.5333333333333,
60570400,AHE CORUMBÁ S-4,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9888888888889,-48.5305555555556,
60570500,AHE CORUMBÁ S-5,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9911,-48.5389,
60570600,AHE CORUMBÁ S-6,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9856,-48.5317,
60570601,AHE CORUMBÁ S-6E,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27800.0,-17.9908333333333,-48.5397222222222,
60571000,AHE CORUMBÁ S-7 (F. MARIM E-5),Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9916666666667,-48.5416666666667,
60572000,FAZENDA MARIMBONDO II  E-4,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,27800.0,-17.9917,-48.5342,
60572002,AHE CORUMBÁ S-7B,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9939,-48.5458,
60572004,AHE CORUMBÁ S-7C,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-17.9980555555556,-48.5447222222222,
60572006,AHE CORUMBÁ S-7D,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-18.0006,-48.5442,
60572010,AHE CORUMBÁ S-32,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,27800.0,-18.0166666666667,-48.5455555555556,
60573000,FAZENDA DO BAGRE E-3,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,28100.0,-18.0416666666667,-48.55,
60573010,AHE CORUMBÁ S-28,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,28100.0,-18.0475,-48.5547,
60574000,FAZENDA DO BAGRE II  E-2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,28200.0,-18.05,-48.5583333333333,
60574010,AHE CORUMBÁ S-26,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,28300.0,-18.0661,-48.6006,
60574080,FECHO DA ONÇA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,CEMIG,CEMIG,28200.0,-18.0539,-48.5661,
60575000,FAZENDA BAGRE BAIXO  E-1,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,28300.0,-18.0597,-48.5978,
60575010,AHE CORUMBÁ S-20,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CALDAS NOVAS,FURNAS,FURNAS,28400.0,-18.0583,-48.6389,
60575020,AHE CORUMBÁ S-16,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,CORUMBAÍBA,FURNAS,FURNAS,28800.0,-18.1042,-48.7,
60575030,AHE CORUMBÁ S-12,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO CORUMBÁ,GOIÁS,ÁGUA LIMPA,FURNAS,FURNAS,28900.0,-18.1375,-48.7,
60590000,FAZENDA PAPUA,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,MORRINHOS,ANA,ANA,2360.0,-17.7006,-48.8497,
60590900,UHE ITUMBIARA RESERVATÓRIO 2,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PARANAÍBA,MINAS GERAIS,ARAPORÃ,FURNAS,FURNAS,,-18.3431,-48.8628,
60591000,UHE ITUMBIARA JUSANTE PONTE GO-213,Fluviométrica,,6 - RIO PARANÁ,60 - RIO PARANAÍBA,RIO PIRACANJUBA,GOIÁS,MORRINHOS,FURNAS,FURNAS,2410.0,-17.7478,-48.8444,
